,shRNAname,label,score
Myc_968_sas,Myc_968_sas,0,-7.500396139
Myc_969_sas,Myc_969_sas,0,-6.556382641
Myc_97_sas,Myc_97_sas,0,-7.485951373
Myc_970_sas,Myc_970_sas,0,-5.932031718
Myc_971_sas,Myc_971_sas,0,-4.439383103
Myc_972_sas,Myc_972_sas,0,-8.314721002
Myc_973_sas,Myc_973_sas,0,-8.893122049
Myc_974_sas,Myc_974_sas,0,-8.115498059
Myc_975_sas,Myc_975_sas,1,-1.66628767
Myc_976_sas,Myc_976_sas,0,-6.632514471
Myc_977_sas,Myc_977_sas,0,-4.977098155
Myc_978_sas,Myc_978_sas,1,2.557824083
Myc_979_sas,Myc_979_sas,0,-5.210280901
Myc_98_sas,Myc_98_sas,0,-6.768123608
Myc_980_sas,Myc_980_sas,0,-6.985052945
Myc_981_sas,Myc_981_sas,0,-7.756524507
Myc_982_sas,Myc_982_sas,0,-4.752548026
Myc_983_sas,Myc_983_sas,1,1.595829647
Myc_984_sas,Myc_984_sas,0,-8.800667773
Myc_985_sas,Myc_985_sas,1,0.31403917
Myc_986_sas,Myc_986_sas,1,-0.564848465
Myc_987_sas,Myc_987_sas,1,-0.231200105
Myc_988_sas,Myc_988_sas,0,-3.862013269
Myc_989_sas,Myc_989_sas,0,-8.467167944
Myc_99_sas,Myc_99_sas,0,-6.02219706
Myc_990_sas,Myc_990_sas,1,-1.091514995
Myc_991_sas,Myc_991_sas,0,-8.084688499
Myc_992_sas,Myc_992_sas,0,-3.86178261
Myc_993_sas,Myc_993_sas,0,-6.77344723
Myc_994_sas,Myc_994_sas,0,-6.572010435
Myc_995_sas,Myc_995_sas,1,-2.083021791
Myc_996_sas,Myc_996_sas,1,-2.74774064
Myc_997_sas,Myc_997_sas,0,-6.972731858
Myc_998_sas,Myc_998_sas,0,-7.116146671
Myc_999_sas,Myc_999_sas,1,-1.614210363
PCNA_100_sas,PCNA_100_sas,1,-1.147307581
PCNA_1000_sas,PCNA_1000_sas,0,-8.600468454
PCNA_1001_sas,PCNA_1001_sas,0,-5.65270518
PCNA_1002_sas,PCNA_1002_sas,0,-5.168975427
PCNA_1003_sas,PCNA_1003_sas,1,-1.628916045
PCNA_1004_sas,PCNA_1004_sas,1,1.589858911
PCNA_1005_sas,PCNA_1005_sas,0,-8.781177118
PCNA_1006_sas,PCNA_1006_sas,1,0.030217927
PCNA_1007_sas,PCNA_1007_sas,1,2.699711042
PCNA_1008_sas,PCNA_1008_sas,1,0.402662159
PCNA_1009_sas,PCNA_1009_sas,1,1.517487873
PCNA_101_sas,PCNA_101_sas,1,1.673644013
PCNA_1010_sas,PCNA_1010_sas,0,-6.691789307
PCNA_1011_sas,PCNA_1011_sas,0,-5.445539889
PCNA_1012_sas,PCNA_1012_sas,1,1.305951727
PCNA_1013_sas,PCNA_1013_sas,1,-0.66902388
PCNA_1014_sas,PCNA_1014_sas,0,-3.672196348
PCNA_1015_sas,PCNA_1015_sas,1,1.260904141
PCNA_1016_sas,PCNA_1016_sas,1,1.550972987
PCNA_1017_sas,PCNA_1017_sas,1,1.036533894
PCNA_1018_sas,PCNA_1018_sas,1,1.834700022
PCNA_1019_sas,PCNA_1019_sas,1,3.153715257
PCNA_102_sas,PCNA_102_sas,0,-8.059432888
PCNA_1020_sas,PCNA_1020_sas,1,3.763247254
PCNA_1021_sas,PCNA_1021_sas,1,2.734239941
PCNA_1022_sas,PCNA_1022_sas,1,-1.095355055
PCNA_1023_sas,PCNA_1023_sas,0,-11.11733388
PCNA_1024_sas,PCNA_1024_sas,0,-9.07674303
PCNA_1025_sas,PCNA_1025_sas,0,-9.515543658
PCNA_1026_sas,PCNA_1026_sas,1,-1.209110617
PCNA_1027_sas,PCNA_1027_sas,0,-5.861806348
PCNA_1028_sas,PCNA_1028_sas,1,1.540495909
PCNA_1029_sas,PCNA_1029_sas,0,-10.19458038
PCNA_103_sas,PCNA_103_sas,1,1.050416942
PCNA_1030_sas,PCNA_1030_sas,1,-1.455222703
PCNA_1031_sas,PCNA_1031_sas,0,-7.902609618
PCNA_1032_sas,PCNA_1032_sas,0,-11.41429992
PCNA_1033_sas,PCNA_1033_sas,0,-11.40312376
PCNA_1034_sas,PCNA_1034_sas,0,-11.28005468
PCNA_1035_sas,PCNA_1035_sas,0,-9.420782174
PCNA_1036_sas,PCNA_1036_sas,0,-8.708914803
PCNA_1037_sas,PCNA_1037_sas,0,-10.85670501
PCNA_1038_sas,PCNA_1038_sas,0,-11.57477759
PCNA_1039_sas,PCNA_1039_sas,1,-2.665382116
PCNA_104_sas,PCNA_104_sas,0,-9.871044499
PCNA_1040_sas,PCNA_1040_sas,0,-5.434157148
PCNA_1041_sas,PCNA_1041_sas,1,-2.824931594
PCNA_1042_sas,PCNA_1042_sas,0,-10.85991937
PCNA_1043_sas,PCNA_1043_sas,0,-9.999125799
PCNA_1044_sas,PCNA_1044_sas,0,-4.341511489
PCNA_1045_sas,PCNA_1045_sas,0,-6.322373164
PCNA_1046_sas,PCNA_1046_sas,0,-8.645482539
PCNA_1047_sas,PCNA_1047_sas,1,0.175287338
PCNA_1048_sas,PCNA_1048_sas,1,1.685087164
PCNA_1049_sas,PCNA_1049_sas,1,0.673497749
PCNA_105_sas,PCNA_105_sas,0,-3.156821186
PCNA_1050_sas,PCNA_1050_sas,1,-0.89296403
PCNA_1051_sas,PCNA_1051_sas,1,0.059152096
PCNA_1052_sas,PCNA_1052_sas,1,0.2144303
PCNA_1053_sas,PCNA_1053_sas,1,0.944770111
PCNA_1054_sas,PCNA_1054_sas,1,0.630021361
PCNA_1055_sas,PCNA_1055_sas,1,-2.03091714
PCNA_1056_sas,PCNA_1056_sas,1,2.004229297
PCNA_1057_sas,PCNA_1057_sas,1,1.347665731
PCNA_1058_sas,PCNA_1058_sas,1,-1.32896013
PCNA_1059_sas,PCNA_1059_sas,1,0.627111267
PCNA_106_sas,PCNA_106_sas,1,-2.209441962
PCNA_1060_sas,PCNA_1060_sas,1,-2.435166672
PCNA_1061_sas,PCNA_1061_sas,1,0.142784872
PCNA_1062_sas,PCNA_1062_sas,1,2.190638686
PCNA_1063_sas,PCNA_1063_sas,1,-1.580163903
PCNA_1064_sas,PCNA_1064_sas,1,0.785639711
PCNA_1065_sas,PCNA_1065_sas,1,-0.965098929
PCNA_1066_sas,PCNA_1066_sas,1,-2.162396746
PCNA_1067_sas,PCNA_1067_sas,1,1.979251989
PCNA_1068_sas,PCNA_1068_sas,1,0.283279869
PCNA_1069_sas,PCNA_1069_sas,1,0.498247426
PCNA_107_sas,PCNA_107_sas,0,-7.811793796
PCNA_1070_sas,PCNA_1070_sas,1,0.7572761
PCNA_1071_sas,PCNA_1071_sas,1,1.372152718
PCNA_1072_sas,PCNA_1072_sas,1,2.275450146
PCNA_1073_sas,PCNA_1073_sas,1,2.048045364
PCNA_1074_sas,PCNA_1074_sas,1,1.985994873
PCNA_1075_sas,PCNA_1075_sas,1,0.167753835
PCNA_1076_sas,PCNA_1076_sas,1,-1.404001416
PCNA_1077_sas,PCNA_1077_sas,0,-4.122135414
PCNA_1078_sas,PCNA_1078_sas,0,-9.29642194
PCNA_1079_sas,PCNA_1079_sas,1,0.062589623
PCNA_108_sas,PCNA_108_sas,0,-4.667389873
PCNA_1080_sas,PCNA_1080_sas,1,0.555940424
PCNA_1081_sas,PCNA_1081_sas,0,-3.950821826
PCNA_1082_sas,PCNA_1082_sas,0,-7.170941598
PCNA_1083_sas,PCNA_1083_sas,0,-6.109826882
PCNA_1084_sas,PCNA_1084_sas,1,0.798586349
PCNA_1085_sas,PCNA_1085_sas,1,1.083122252
PCNA_1086_sas,PCNA_1086_sas,1,-2.168228569
PCNA_1087_sas,PCNA_1087_sas,1,-2.156981015
PCNA_1088_sas,PCNA_1088_sas,0,-6.133432541
PCNA_1089_sas,PCNA_1089_sas,1,-1.166877195
PCNA_109_sas,PCNA_109_sas,0,-7.647418052
PCNA_1090_sas,PCNA_1090_sas,1,1.410300032
PCNA_1091_sas,PCNA_1091_sas,0,-4.506703945
PCNA_1092_sas,PCNA_1092_sas,0,-7.92461702
PCNA_1093_sas,PCNA_1093_sas,0,-8.115669975
PCNA_1094_sas,PCNA_1094_sas,1,3.57004467
PCNA_1095_sas,PCNA_1095_sas,1,3.941260944
PCNA_1096_sas,PCNA_1096_sas,0,-5.941358807
PCNA_1097_sas,PCNA_1097_sas,1,1.393436946
PCNA_1098_sas,PCNA_1098_sas,1,-0.869942061
PCNA_1099_sas,PCNA_1099_sas,0,-3.175973635
PCNA_110_sas,PCNA_110_sas,0,-7.627864691
PCNA_1100_sas,PCNA_1100_sas,0,-9.108865278
PCNA_1101_sas,PCNA_1101_sas,0,-8.409740293
PCNA_1102_sas,PCNA_1102_sas,0,-8.339822516
PCNA_1103_sas,PCNA_1103_sas,0,-7.947408882
PCNA_1104_sas,PCNA_1104_sas,1,-0.474199402
PCNA_1105_sas,PCNA_1105_sas,0,-3.502195885
PCNA_1106_sas,PCNA_1106_sas,1,3.513531306
PCNA_1107_sas,PCNA_1107_sas,0,-4.301084304
PCNA_1108_sas,PCNA_1108_sas,0,-6.41996674
PCNA_1109_sas,PCNA_1109_sas,1,2.924930703
PCNA_111_sas,PCNA_111_sas,1,-2.978094721
PCNA_1110_sas,PCNA_1110_sas,1,2.312970347
PCNA_1111_sas,PCNA_1111_sas,1,-1.319859745
PCNA_1112_sas,PCNA_1112_sas,1,-1.571696796
PCNA_1113_sas,PCNA_1113_sas,1,-1.898085592
PCNA_1114_sas,PCNA_1114_sas,0,-3.754174708
PCNA_1115_sas,PCNA_1115_sas,0,-7.666577675
PCNA_1116_sas,PCNA_1116_sas,0,-4.384819874
PCNA_1117_sas,PCNA_1117_sas,1,2.078537154
PCNA_1118_sas,PCNA_1118_sas,1,1.4716944
PCNA_1119_sas,PCNA_1119_sas,1,-2.673001115
PCNA_112_sas,PCNA_112_sas,1,0.263159807
PCNA_1120_sas,PCNA_1120_sas,1,-0.285638793
PCNA_1121_sas,PCNA_1121_sas,1,2.43518236
PCNA_1122_sas,PCNA_1122_sas,1,3.232727534
PCNA_1123_sas,PCNA_1123_sas,1,-0.332987024
PCNA_1124_sas,PCNA_1124_sas,1,0.394622423
PCNA_1125_sas,PCNA_1125_sas,1,-2.573105665
PCNA_1126_sas,PCNA_1126_sas,1,-2.183382466
PCNA_1127_sas,PCNA_1127_sas,1,0.985147892
PCNA_1128_sas,PCNA_1128_sas,1,1.965737284
PCNA_1129_sas,PCNA_1129_sas,1,-0.652227086
PCNA_113_sas,PCNA_113_sas,0,-5.808143137
PCNA_1130_sas,PCNA_1130_sas,1,1.759003222
PCNA_1131_sas,PCNA_1131_sas,1,1.103687985
PCNA_1132_sas,PCNA_1132_sas,1,-1.902069266
PCNA_1133_sas,PCNA_1133_sas,1,0.627902457
PCNA_1134_sas,PCNA_1134_sas,1,0.094878317
PCNA_1135_sas,PCNA_1135_sas,1,1.975994055
PCNA_1136_sas,PCNA_1136_sas,1,0.458920786
PCNA_1137_sas,PCNA_1137_sas,0,-5.460505852
PCNA_1138_sas,PCNA_1138_sas,0,-5.877189608
PCNA_1139_sas,PCNA_1139_sas,0,-9.088468832
PCNA_114_sas,PCNA_114_sas,0,-7.101061912
PCNA_1140_sas,PCNA_1140_sas,0,-3.391786543
PCNA_1141_sas,PCNA_1141_sas,1,-1.323535382
PCNA_1142_sas,PCNA_1142_sas,0,-5.801869363
PCNA_1143_sas,PCNA_1143_sas,1,-2.173470878
PCNA_1144_sas,PCNA_1144_sas,1,1.689409996
PCNA_1145_sas,PCNA_1145_sas,1,3.668220735
PCNA_1146_sas,PCNA_1146_sas,1,-0.460418857
PCNA_1147_sas,PCNA_1147_sas,1,2.104117871
PCNA_1148_sas,PCNA_1148_sas,1,2.026506188
PCNA_1149_sas,PCNA_1149_sas,1,0.629167688
PCNA_115_sas,PCNA_115_sas,1,1.172449624
PCNA_1150_sas,PCNA_1150_sas,1,2.009018256
PCNA_1151_sas,PCNA_1151_sas,1,0.688508089
PCNA_1152_sas,PCNA_1152_sas,1,-2.025735264
PCNA_1153_sas,PCNA_1153_sas,1,-2.00269029
PCNA_1154_sas,PCNA_1154_sas,0,-5.990474392
PCNA_1155_sas,PCNA_1155_sas,0,-6.419554643
PCNA_1156_sas,PCNA_1156_sas,0,-9.497031672
PCNA_1157_sas,PCNA_1157_sas,0,-6.17146157
PCNA_1158_sas,PCNA_1158_sas,0,-3.281800098
PCNA_1159_sas,PCNA_1159_sas,1,-0.493284137
PCNA_116_sas,PCNA_116_sas,0,-8.44208526
PCNA_1160_sas,PCNA_1160_sas,1,-2.0960238
PCNA_1161_sas,PCNA_1161_sas,0,-6.209208308
PCNA_1162_sas,PCNA_1162_sas,0,-8.937517252
PCNA_1163_sas,PCNA_1163_sas,0,-8.132764031
PCNA_1164_sas,PCNA_1164_sas,1,2.184139755
PCNA_1165_sas,PCNA_1165_sas,1,-2.178156556
PCNA_1166_sas,PCNA_1166_sas,0,-9.732934636
PCNA_1167_sas,PCNA_1167_sas,0,-6.628202026
PCNA_1168_sas,PCNA_1168_sas,1,0.131524207
PCNA_1169_sas,PCNA_1169_sas,0,-7.40050751
PCNA_117_sas,PCNA_117_sas,0,-4.551643904
PCNA_1170_sas,PCNA_1170_sas,1,-2.778456073
PCNA_1171_sas,PCNA_1171_sas,1,3.053693063
PCNA_1172_sas,PCNA_1172_sas,1,-1.260976352
PCNA_1173_sas,PCNA_1173_sas,1,0.50021182
PCNA_1174_sas,PCNA_1174_sas,0,-5.748132384
PCNA_1175_sas,PCNA_1175_sas,0,-5.241177104
PCNA_1176_sas,PCNA_1176_sas,0,-9.52744257
PCNA_1177_sas,PCNA_1177_sas,0,-7.708119036
PCNA_1178_sas,PCNA_1178_sas,0,-8.418461788
PCNA_1179_sas,PCNA_1179_sas,0,-8.901863763
PCNA_118_sas,PCNA_118_sas,0,-7.535898761
PCNA_1180_sas,PCNA_1180_sas,0,-8.554287751
PCNA_1181_sas,PCNA_1181_sas,0,-7.761489955
PCNA_1182_sas,PCNA_1182_sas,1,-0.233281698
PCNA_1183_sas,PCNA_1183_sas,1,-1.081252953
PCNA_1184_sas,PCNA_1184_sas,1,0.940843132
PCNA_1185_sas,PCNA_1185_sas,0,-5.816664803
PCNA_1186_sas,PCNA_1186_sas,0,-8.766664866
PCNA_1187_sas,PCNA_1187_sas,0,-8.713836475
PCNA_1188_sas,PCNA_1188_sas,0,-5.762760405
PCNA_1189_sas,PCNA_1189_sas,0,-7.882526476
PCNA_119_sas,PCNA_119_sas,0,-7.685292624
PCNA_1190_sas,PCNA_1190_sas,0,-5.154509965
PCNA_1191_sas,PCNA_1191_sas,0,-8.639478782
PCNA_1192_sas,PCNA_1192_sas,0,-8.430301024
PCNA_1193_sas,PCNA_1193_sas,0,-5.686898667
PCNA_1194_sas,PCNA_1194_sas,1,1.87431091
PCNA_1195_sas,PCNA_1195_sas,1,2.568402951
PCNA_1196_sas,PCNA_1196_sas,0,-3.191177698
PCNA_1197_sas,PCNA_1197_sas,1,-0.55037949
PCNA_1198_sas,PCNA_1198_sas,0,-6.366868863
PCNA_1199_sas,PCNA_1199_sas,1,2.981184363
PCNA_120_sas,PCNA_120_sas,0,-7.774410954
PCNA_1200_sas,PCNA_1200_sas,1,-1.540974218
PCNA_1201_sas,PCNA_1201_sas,1,-2.603777421
PCNA_1202_sas,PCNA_1202_sas,1,-0.387062921
PCNA_1203_sas,PCNA_1203_sas,0,-5.618284747
PCNA_1204_sas,PCNA_1204_sas,1,-2.292762972
PCNA_1205_sas,PCNA_1205_sas,0,-5.40805918
PCNA_1206_sas,PCNA_1206_sas,1,4.387768253
PCNA_1207_sas,PCNA_1207_sas,0,-4.002280878
PCNA_1208_sas,PCNA_1208_sas,0,-4.808793717
PCNA_1209_sas,PCNA_1209_sas,0,-10.46235733
PCNA_121_sas,PCNA_121_sas,0,-6.546708782
PCNA_1210_sas,PCNA_1210_sas,0,-11.01213664
PCNA_1211_sas,PCNA_1211_sas,0,-10.30216938
PCNA_1212_sas,PCNA_1212_sas,0,-6.805486487
PCNA_1213_sas,PCNA_1213_sas,1,-1.054189124
PCNA_1214_sas,PCNA_1214_sas,1,4.862663231
PCNA_1215_sas,PCNA_1215_sas,1,-2.01367575
PCNA_1216_sas,PCNA_1216_sas,0,-9.223610237
PCNA_1217_sas,PCNA_1217_sas,0,-3.489761649
PCNA_1218_sas,PCNA_1218_sas,0,-7.761663325
PCNA_1219_sas,PCNA_1219_sas,0,-11.64010219
PCNA_122_sas,PCNA_122_sas,0,-7.151462232
PCNA_1220_sas,PCNA_1220_sas,0,-3.419727033
PCNA_1221_sas,PCNA_1221_sas,0,-5.175689011
PCNA_1222_sas,PCNA_1222_sas,0,-3.160964047
PCNA_1223_sas,PCNA_1223_sas,0,-7.108233794
PCNA_1224_sas,PCNA_1224_sas,1,-2.574846934
PCNA_1225_sas,PCNA_1225_sas,0,-5.786655377
PCNA_123_sas,PCNA_123_sas,0,-5.341935934
PCNA_124_sas,PCNA_124_sas,0,-8.016195084
PCNA_125_sas,PCNA_125_sas,0,-6.770427266
PCNA_126_sas,PCNA_126_sas,0,-4.561555997
PCNA_127_sas,PCNA_127_sas,0,-8.111114441
PCNA_128_sas,PCNA_128_sas,0,-8.621317254
PCNA_129_sas,PCNA_129_sas,0,-6.920388962
PCNA_130_sas,PCNA_130_sas,0,-8.435266647
PCNA_131_sas,PCNA_131_sas,0,-4.919378456
PCNA_132_sas,PCNA_132_sas,0,-9.070362472
PCNA_133_sas,PCNA_133_sas,0,-4.26974098
PCNA_134_sas,PCNA_134_sas,0,-6.312854422
PCNA_135_sas,PCNA_135_sas,1,-2.988677886
PCNA_136_sas,PCNA_136_sas,0,-6.702570732
PCNA_137_sas,PCNA_137_sas,0,-4.953552633
PCNA_138_sas,PCNA_138_sas,0,-7.722733779
PCNA_139_sas,PCNA_139_sas,0,-6.614033546
PCNA_140_sas,PCNA_140_sas,0,-4.433745889
PCNA_141_sas,PCNA_141_sas,0,-7.270850823
PCNA_142_sas,PCNA_142_sas,0,-7.16293379
PCNA_143_sas,PCNA_143_sas,0,-7.377861077
PCNA_144_sas,PCNA_144_sas,0,-8.155732258
PCNA_145_sas,PCNA_145_sas,0,-6.621586992
PCNA_146_sas,PCNA_146_sas,0,-7.138243971
PCNA_147_sas,PCNA_147_sas,0,-7.969605941
PCNA_148_sas,PCNA_148_sas,0,-7.551479943
PCNA_149_sas,PCNA_149_sas,0,-7.196326416
PCNA_15_sas,PCNA_15_sas,0,-7.649604009
PCNA_150_sas,PCNA_150_sas,0,-6.079778014
PCNA_151_sas,PCNA_151_sas,0,-5.223024703
PCNA_152_sas,PCNA_152_sas,0,-4.573602462
PCNA_153_sas,PCNA_153_sas,0,-6.227149647
PCNA_154_sas,PCNA_154_sas,0,-3.002463901
PCNA_155_sas,PCNA_155_sas,0,-7.302739759
PCNA_156_sas,PCNA_156_sas,0,-5.831556654
PCNA_157_sas,PCNA_157_sas,0,-4.521322805
PCNA_158_sas,PCNA_158_sas,0,-8.052135564
PCNA_159_sas,PCNA_159_sas,0,-8.161597766
PCNA_16_sas,PCNA_16_sas,0,-7.8039541
PCNA_160_sas,PCNA_160_sas,0,-9.140996698
PCNA_161_sas,PCNA_161_sas,0,-8.678879084
PCNA_162_sas,PCNA_162_sas,0,-8.03164487
PCNA_163_sas,PCNA_163_sas,0,-5.269902518
PCNA_164_sas,PCNA_164_sas,0,-8.169368191
PCNA_165_sas,PCNA_165_sas,0,-4.623808143
PCNA_166_sas,PCNA_166_sas,0,-8.574764413
PCNA_167_sas,PCNA_167_sas,0,-6.077409055
PCNA_168_sas,PCNA_168_sas,0,-7.891396749
PCNA_169_sas,PCNA_169_sas,0,-7.44291967
PCNA_17_sas,PCNA_17_sas,0,-8.6388798
PCNA_170_sas,PCNA_170_sas,0,-7.898374711
PCNA_171_sas,PCNA_171_sas,0,-7.799970946
PCNA_172_sas,PCNA_172_sas,0,-6.283502685
PCNA_173_sas,PCNA_173_sas,0,-8.999005944
PCNA_174_sas,PCNA_174_sas,0,-8.509610747
PCNA_175_sas,PCNA_175_sas,0,-5.847862715
PCNA_176_sas,PCNA_176_sas,0,-7.383678427
PCNA_177_sas,PCNA_177_sas,0,-3.213744363
PCNA_178_sas,PCNA_178_sas,0,-5.84281242
PCNA_179_sas,PCNA_179_sas,0,-3.283492118
PCNA_18_sas,PCNA_18_sas,0,-8.499399875
PCNA_180_sas,PCNA_180_sas,0,-7.049756096
PCNA_181_sas,PCNA_181_sas,0,-6.649604009
PCNA_182_sas,PCNA_182_sas,1,-2.018047992
PCNA_183_sas,PCNA_183_sas,0,-5.532960478
PCNA_184_sas,PCNA_184_sas,0,-6.345435505
PCNA_185_sas,PCNA_185_sas,0,-5.965368669
PCNA_186_sas,PCNA_186_sas,0,-5.942466824
PCNA_187_sas,PCNA_187_sas,0,-6.95419631
PCNA_188_sas,PCNA_188_sas,0,-6.284927804
PCNA_189_sas,PCNA_189_sas,0,-6.710309096
PCNA_19_sas,PCNA_19_sas,1,-1.874345566
PCNA_190_sas,PCNA_190_sas,0,-8.429196942
PCNA_191_sas,PCNA_191_sas,0,-6.670064137
PCNA_192_sas,PCNA_192_sas,0,-7.693907701
PCNA_193_sas,PCNA_193_sas,0,-8.048357577
PCNA_194_sas,PCNA_194_sas,1,-1.5962167
PCNA_195_sas,PCNA_195_sas,0,-3.039740553
PCNA_196_sas,PCNA_196_sas,0,-8.847355776
PCNA_197_sas,PCNA_197_sas,0,-10.6934354
PCNA_198_sas,PCNA_198_sas,0,-9.726168889
PCNA_199_sas,PCNA_199_sas,0,-7.363991873
PCNA_20_sas,PCNA_20_sas,0,-7.275643847
PCNA_200_sas,PCNA_200_sas,0,-8.533827467
PCNA_201_sas,PCNA_201_sas,0,-8.289127371
PCNA_202_sas,PCNA_202_sas,0,-7.466845327
PCNA_203_sas,PCNA_203_sas,0,-7.082139219
PCNA_204_sas,PCNA_204_sas,0,-6.489623272
PCNA_205_sas,PCNA_205_sas,0,-7.046708782
PCNA_206_sas,PCNA_206_sas,0,-8.74262378
PCNA_207_sas,PCNA_207_sas,0,-8.691447084
PCNA_208_sas,PCNA_208_sas,0,-8.429961486
PCNA_209_sas,PCNA_209_sas,0,-8.629131187
PCNA_21_sas,PCNA_21_sas,0,-5.970874676
PCNA_210_sas,PCNA_210_sas,0,-7.492920969
PCNA_211_sas,PCNA_211_sas,0,-7.494874638
PCNA_212_sas,PCNA_212_sas,0,-6.471257253
PCNA_213_sas,PCNA_213_sas,0,-7.382772553
PCNA_214_sas,PCNA_214_sas,0,-7.219038542
PCNA_215_sas,PCNA_215_sas,0,-7.152817144
PCNA_216_sas,PCNA_216_sas,0,-6.768123608
PCNA_217_sas,PCNA_217_sas,0,-7.149425081
PCNA_218_sas,PCNA_218_sas,0,-6.904431825
PCNA_219_sas,PCNA_219_sas,0,-4.069586172
PCNA_22_sas,PCNA_22_sas,0,-5.91277755
PCNA_220_sas,PCNA_220_sas,0,-7.209156915
PCNA_221_sas,PCNA_221_sas,0,-6.658211483
PCNA_222_sas,PCNA_222_sas,0,-5.787296764
PCNA_223_sas,PCNA_223_sas,0,-6.218876036
PCNA_224_sas,PCNA_224_sas,0,-7.396445973
PCNA_225_sas,PCNA_225_sas,0,-4.357122759
PCNA_226_sas,PCNA_226_sas,0,-6.186840417
PCNA_227_sas,PCNA_227_sas,0,-5.475642357
PCNA_228_sas,PCNA_228_sas,0,-6.822491428
PCNA_229_sas,PCNA_229_sas,0,-5.72766361
PCNA_23_sas,PCNA_23_sas,0,-8.788009629
PCNA_230_sas,PCNA_230_sas,0,-7.146160816
PCNA_231_sas,PCNA_231_sas,0,-5.501407508
PCNA_232_sas,PCNA_232_sas,0,-5.626332716
PCNA_233_sas,PCNA_233_sas,0,-5.815588528
PCNA_234_sas,PCNA_234_sas,0,-5.874934714
PCNA_235_sas,PCNA_235_sas,0,-4.428990498
PCNA_236_sas,PCNA_236_sas,0,-8.348558447
PCNA_237_sas,PCNA_237_sas,0,-5.346619012
PCNA_238_sas,PCNA_238_sas,1,-1.300971632
PCNA_239_sas,PCNA_239_sas,0,-3.696803405
PCNA_24_sas,PCNA_24_sas,0,-8.640774874
PCNA_240_sas,PCNA_240_sas,0,-6.628178068
PCNA_241_sas,PCNA_241_sas,0,-4.968739458
PCNA_242_sas,PCNA_242_sas,0,-7.789112627
PCNA_243_sas,PCNA_243_sas,1,-0.682684181
PCNA_244_sas,PCNA_244_sas,0,-5.381250343
PCNA_245_sas,PCNA_245_sas,1,-1.921099299
PCNA_246_sas,PCNA_246_sas,0,-9.09696478
PCNA_247_sas,PCNA_247_sas,0,-9.139106745
PCNA_248_sas,PCNA_248_sas,0,-8.920487285
PCNA_249_sas,PCNA_249_sas,0,-8.666061993
PCNA_25_sas,PCNA_25_sas,0,-8.346321371
PCNA_250_sas,PCNA_250_sas,0,-9.110517395
PCNA_251_sas,PCNA_251_sas,0,-7.818142375
PCNA_252_sas,PCNA_252_sas,0,-8.360015223
PCNA_253_sas,PCNA_253_sas,0,-8.598147373
PCNA_254_sas,PCNA_254_sas,0,-4.578739288
PCNA_255_sas,PCNA_255_sas,0,-8.890167354
PCNA_256_sas,PCNA_256_sas,0,-8.879963591
PCNA_257_sas,PCNA_257_sas,0,-4.803507726
PCNA_258_sas,PCNA_258_sas,0,-8.659183137
PCNA_259_sas,PCNA_259_sas,0,-4.171674784
PCNA_26_sas,PCNA_26_sas,0,-3.389367122
PCNA_260_sas,PCNA_260_sas,0,-8.691084023
PCNA_261_sas,PCNA_261_sas,0,-5.548671207
PCNA_262_sas,PCNA_262_sas,1,-0.585553527
PCNA_263_sas,PCNA_263_sas,1,1.504641528
PCNA_264_sas,PCNA_264_sas,0,-7.163425387
PCNA_265_sas,PCNA_265_sas,0,-7.516797534
PCNA_266_sas,PCNA_266_sas,0,-8.451423069
PCNA_267_sas,PCNA_267_sas,0,-3.511558423
PCNA_268_sas,PCNA_268_sas,0,-6.843036587
PCNA_269_sas,PCNA_269_sas,0,-8.80211734
PCNA_27_sas,PCNA_27_sas,0,-5.353679566
PCNA_270_sas,PCNA_270_sas,0,-8.684913675
PCNA_271_sas,PCNA_271_sas,0,-7.326086377
PCNA_272_sas,PCNA_272_sas,1,-0.803774009
PCNA_273_sas,PCNA_273_sas,0,-5.068978122
PCNA_274_sas,PCNA_274_sas,1,0.490229753
PCNA_275_sas,PCNA_275_sas,1,2.155039049
PCNA_276_sas,PCNA_276_sas,0,-8.714588935
PCNA_277_sas,PCNA_277_sas,0,-10.34016946
PCNA_278_sas,PCNA_278_sas,1,-1.282707033
PCNA_279_sas,PCNA_279_sas,1,1.372219778
PCNA_28_sas,PCNA_28_sas,0,-7.638625535
PCNA_280_sas,PCNA_280_sas,1,-0.570937156
PCNA_281_sas,PCNA_281_sas,0,-3.816213523
PCNA_282_sas,PCNA_282_sas,0,-8.123734645
PCNA_283_sas,PCNA_283_sas,1,-1.336840359
PCNA_284_sas,PCNA_284_sas,1,-0.230783932
PCNA_285_sas,PCNA_285_sas,0,-7.990516029
PCNA_286_sas,PCNA_286_sas,0,-8.353733493
PCNA_287_sas,PCNA_287_sas,1,3.319292157
PCNA_288_sas,PCNA_288_sas,1,1.407961515
PCNA_289_sas,PCNA_289_sas,0,-8.156370587
PCNA_29_sas,PCNA_29_sas,0,-8.101903401
PCNA_290_sas,PCNA_290_sas,0,-6.923724452
PCNA_291_sas,PCNA_291_sas,0,-7.531191746
PCNA_292_sas,PCNA_292_sas,0,-7.233611715
PCNA_293_sas,PCNA_293_sas,0,-7.194412269
PCNA_294_sas,PCNA_294_sas,0,-6.965553417
PCNA_295_sas,PCNA_295_sas,0,-6.765995289
